arquivo,veredito,motivos,nitidez,brilho,contraste,largura,altura,duplicata_de,caminho
CAM2_RGB_2024-08-17_06-16-00_jpg.rf.93c3f2e7106428ef049b1059b0e2977b.jpg,aproveitavel,-,794.86,95.08,51.0,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-17_06-16-00_jpg.rf.93c3f2e7106428ef049b1059b0e2977b.jpg
CAM2_RGB_2024-08-17_06-25-00_jpg.rf.c796b5fac6bb631dca0dde96572a3f13.jpg,aproveitavel,-,889.67,98.13,51.58,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-17_06-25-00_jpg.rf.c796b5fac6bb631dca0dde96572a3f13.jpg
CAM2_RGB_2024-08-17_06-55-00_jpg.rf.2523975a29aefb7cf081bf8e78a4143f.jpg,aproveitavel,-,940.48,101.25,53.08,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-17_06-55-00_jpg.rf.2523975a29aefb7cf081bf8e78a4143f.jpg
CAM2_RGB_2024-08-17_07-25-00_jpg.rf.bd5f362b157e898530ce8e5b6535670f.jpg,aproveitavel,-,988.51,107.74,52.21,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-17_07-25-00_jpg.rf.bd5f362b157e898530ce8e5b6535670f.jpg
CAM2_RGB_2024-08-17_07-55-00_jpg.rf.c5a4f4dad14564a862d9a4199790a629.jpg,aproveitavel,-,948.0,109.27,50.33,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-17_07-55-00_jpg.rf.c5a4f4dad14564a862d9a4199790a629.jpg
CAM2_RGB_2024-08-17_08-25-00_jpg.rf.fc478494af0d9554839608d270570bd1.jpg,aproveitavel,-,1028.4,112.92,49.6,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-17_08-25-00_jpg.rf.fc478494af0d9554839608d270570bd1.jpg
CAM2_RGB_2024-08-17_08-52-00_jpg.rf.c195c391a29a95d70e132dbbe422886a.jpg,aproveitavel,-,874.07,104.59,56.46,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-17_08-52-00_jpg.rf.c195c391a29a95d70e132dbbe422886a.jpg
CAM2_RGB_2024-08-17_08-55-00_jpg.rf.26117d1d26206766dfee2977a24bc5a6.jpg,aproveitavel,-,1001.32,108.86,50.37,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-17_08-55-00_jpg.rf.26117d1d26206766dfee2977a24bc5a6.jpg
CAM2_RGB_2024-08-17_09-55-00_jpg.rf.39f3cfa07f49c305f55924ef0d09b464.jpg,aproveitavel,-,828.24,112.08,53.77,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-17_09-55-00_jpg.rf.39f3cfa07f49c305f55924ef0d09b464.jpg
CAM2_RGB_2024-08-17_10-55-00_jpg.rf.80eb097984dccd6097f6f1e6c6967406.jpg,aproveitavel,-,750.7,105.69,57.66,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-17_10-55-00_jpg.rf.80eb097984dccd6097f6f1e6c6967406.jpg
CAM2_RGB_2024-08-17_11-02-00_jpg.rf.f83ac4a236db0cd9d2fd374558eaca41.jpg,aproveitavel,-,679.83,101.17,57.16,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-17_11-02-00_jpg.rf.f83ac4a236db0cd9d2fd374558eaca41.jpg
CAM2_RGB_2024-08-17_11-25-00_jpg.rf.32c196a71e2c3d8ca0404ed82d88a519.jpg,aproveitavel,-,710.06,105.11,59.23,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-17_11-25-00_jpg.rf.32c196a71e2c3d8ca0404ed82d88a519.jpg
CAM2_RGB_2024-08-17_11-29-00_jpg.rf.550ce529ad28df50d967244848680554.jpg,aproveitavel,-,680.87,101.7,58.41,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-17_11-29-00_jpg.rf.550ce529ad28df50d967244848680554.jpg
CAM2_RGB_2024-08-17_11-55-00_jpg.rf.6cc258be1e303de4f555359f8578fd5f.jpg,aproveitavel,-,772.84,103.97,60.0,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-17_11-55-00_jpg.rf.6cc258be1e303de4f555359f8578fd5f.jpg
CAM2_RGB_2024-08-17_12-25-00_jpg.rf.729499079a29ae07b1b8a5d1ce61e8a0.jpg,aproveitavel,-,782.41,107.47,58.26,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-17_12-25-00_jpg.rf.729499079a29ae07b1b8a5d1ce61e8a0.jpg
CAM2_RGB_2024-08-17_13-20-00_jpg.rf.c580196ee51ad228f0d01757c7a73d83.jpg,aproveitavel,-,613.7,110.57,53.68,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-17_13-20-00_jpg.rf.c580196ee51ad228f0d01757c7a73d83.jpg
CAM2_RGB_2024-08-17_13-21-00_jpg.rf.638c469e36ad785ec581356b01f5deb8.jpg,aproveitavel,-,744.09,99.73,58.61,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-17_13-21-00_jpg.rf.638c469e36ad785ec581356b01f5deb8.jpg
CAM2_RGB_2024-08-17_13-25-00_jpg.rf.ff7b6a358534ddb694c9a1383fc832a9.jpg,aproveitavel,-,905.69,108.52,51.82,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-17_13-25-00_jpg.rf.ff7b6a358534ddb694c9a1383fc832a9.jpg
CAM2_RGB_2024-08-17_14-25-00_jpg.rf.58207abc74ff7112f6a677029707f6cb.jpg,aproveitavel,-,418.84,103.73,60.74,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-17_14-25-00_jpg.rf.58207abc74ff7112f6a677029707f6cb.jpg
CAM2_RGB_2024-08-17_14-55-00_jpg.rf.c5d8da93c601e66c01eda7bf7da50523.jpg,aproveitavel,-,691.73,106.9,59.64,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-17_14-55-00_jpg.rf.c5d8da93c601e66c01eda7bf7da50523.jpg
CAM2_RGB_2024-08-17_15-25-00_jpg.rf.98dba5028ef0683e8d42b7c4e8158d8d.jpg,aproveitavel,-,881.25,104.54,52.36,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-17_15-25-00_jpg.rf.98dba5028ef0683e8d42b7c4e8158d8d.jpg
CAM2_RGB_2024-08-17_15-55-00_jpg.rf.430128ef39bd9e2b3cf8e32ef0fb5b4a.jpg,aproveitavel,-,782.75,100.1,61.88,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-17_15-55-00_jpg.rf.430128ef39bd9e2b3cf8e32ef0fb5b4a.jpg
CAM2_RGB_2024-08-17_16-25-00_jpg.rf.29e2c832b22d4d8b5907101482605e09.jpg,aproveitavel,-,792.42,100.18,59.28,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-17_16-25-00_jpg.rf.29e2c832b22d4d8b5907101482605e09.jpg
CAM2_RGB_2024-08-17_16-55-00_jpg.rf.d9a1e11e791faf2e66808f4c90fb874b.jpg,aproveitavel,-,855.14,108.09,57.79,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-17_16-55-00_jpg.rf.d9a1e11e791faf2e66808f4c90fb874b.jpg
CAM2_RGB_2024-08-17_17-25-00_jpg.rf.de44a46144a370983c2a3fc87b6513aa.jpg,aproveitavel,-,985.21,101.28,52.79,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-17_17-25-00_jpg.rf.de44a46144a370983c2a3fc87b6513aa.jpg
CAM2_RGB_2024-08-17_17-55-00_jpg.rf.afd05a1556ae58bfe5ef3ee4e08d85c9.jpg,aproveitavel,-,810.81,97.34,54.29,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-17_17-55-00_jpg.rf.afd05a1556ae58bfe5ef3ee4e08d85c9.jpg
CAM2_RGB_2024-08-17_18-55-00_jpg.rf.a7daf322c199ef48cb2f2cdf5b08cac8.jpg,aproveitavel,-,892.74,91.64,57.05,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-17_18-55-00_jpg.rf.a7daf322c199ef48cb2f2cdf5b08cac8.jpg
CAM2_RGB_2024-08-17_19-55-00_jpg.rf.16478a6bea8f7151e17de3dcef32ad54.jpg,aproveitavel,-,855.43,92.96,59.31,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-17_19-55-00_jpg.rf.16478a6bea8f7151e17de3dcef32ad54.jpg
CAM2_RGB_2024-08-17_20-25-00_jpg.rf.ec39e2e4fdf18c92666aa9deb0f51dca.jpg,aproveitavel,-,792.69,90.84,60.82,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-17_20-25-00_jpg.rf.ec39e2e4fdf18c92666aa9deb0f51dca.jpg
CAM2_RGB_2024-08-17_20-55-00_jpg.rf.ca9c9fe044c423ad6a5a3cb48117f853.jpg,aproveitavel,-,608.09,88.77,64.61,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-17_20-55-00_jpg.rf.ca9c9fe044c423ad6a5a3cb48117f853.jpg
CAM2_RGB_2024-08-17_21-25-00_jpg.rf.fa37bf9dcc075b5e9c59a9ff350ace63.jpg,aproveitavel,-,701.17,91.78,63.18,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-17_21-25-00_jpg.rf.fa37bf9dcc075b5e9c59a9ff350ace63.jpg
CAM2_RGB_2024-08-17_21-54-59_jpg.rf.6eb1fe0c98e44bc5ef29339b676f88c2.jpg,aproveitavel,-,697.55,92.27,63.0,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-17_21-54-59_jpg.rf.6eb1fe0c98e44bc5ef29339b676f88c2.jpg
CAM2_RGB_2024-08-17_22-25-00_jpg.rf.aafb5c230f2c307b30897c8ae6f35c78.jpg,aproveitavel,-,693.05,92.3,63.82,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-17_22-25-00_jpg.rf.aafb5c230f2c307b30897c8ae6f35c78.jpg
CAM2_RGB_2024-08-17_22-55-00_jpg.rf.357bb67827193b9a54112b86a177bb42.jpg,aproveitavel,-,740.41,89.28,58.98,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-17_22-55-00_jpg.rf.357bb67827193b9a54112b86a177bb42.jpg
CAM2_RGB_2024-08-17_23-01-00_jpg.rf.9debb919c370f51a23b6141d206b2953.jpg,aproveitavel,-,964.74,100.17,54.64,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-17_23-01-00_jpg.rf.9debb919c370f51a23b6141d206b2953.jpg
CAM2_RGB_2024-08-17_23-25-00_jpg.rf.6260881a25b3883bece03978484750c7.jpg,aproveitavel,-,825.49,77.9,69.52,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-17_23-25-00_jpg.rf.6260881a25b3883bece03978484750c7.jpg
CAM2_RGB_2024-08-17_23-55-00_jpg.rf.b83b3a4f13c4d10a14b99327f62ebf6e.jpg,aproveitavel,-,768.94,76.24,67.98,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-17_23-55-00_jpg.rf.b83b3a4f13c4d10a14b99327f62ebf6e.jpg
CAM2_RGB_2024-08-18_00-25-00_jpg.rf.e2e5f32ce1e82bb7fc14c75ba7c11bc6.jpg,aproveitavel,-,805.09,78.63,69.15,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-18_00-25-00_jpg.rf.e2e5f32ce1e82bb7fc14c75ba7c11bc6.jpg
CAM2_RGB_2024-08-18_00-55-00_jpg.rf.c93c95ea6128b8c5419a2b5a95628f2a.jpg,aproveitavel,-,813.38,78.9,68.84,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-18_00-55-00_jpg.rf.c93c95ea6128b8c5419a2b5a95628f2a.jpg
CAM2_RGB_2024-08-18_01-55-00_jpg.rf.ea5b4b8b52af0e5b3952e2498ae1ddfa.jpg,aproveitavel,-,849.07,78.51,69.29,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-18_01-55-00_jpg.rf.ea5b4b8b52af0e5b3952e2498ae1ddfa.jpg
CAM2_RGB_2024-08-18_02-25-00_jpg.rf.a9ffdcca6beddcc8a9ff8e0c2937a45a.jpg,aproveitavel,-,830.37,77.59,71.23,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-18_02-25-00_jpg.rf.a9ffdcca6beddcc8a9ff8e0c2937a45a.jpg
CAM2_RGB_2024-08-18_02-55-00_jpg.rf.b322b031d2f77f3037fe6937cc02e420.jpg,aproveitavel,-,804.46,75.16,71.26,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-18_02-55-00_jpg.rf.b322b031d2f77f3037fe6937cc02e420.jpg
CAM2_RGB_2024-08-18_03-25-00_jpg.rf.22195fddd8e8fd7c23e8103c4050e13a.jpg,aproveitavel,-,825.23,75.69,71.07,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-18_03-25-00_jpg.rf.22195fddd8e8fd7c23e8103c4050e13a.jpg
CAM2_RGB_2024-08-18_03-55-00_jpg.rf.edb8d1987726dee7d5962051cd59f5c6.jpg,aproveitavel,-,755.63,75.19,71.88,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-18_03-55-00_jpg.rf.edb8d1987726dee7d5962051cd59f5c6.jpg
CAM2_RGB_2024-08-18_04-55-00_jpg.rf.a1014842f03632750a6d918b8d58852f.jpg,aproveitavel,-,668.76,60.92,64.72,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-18_04-55-00_jpg.rf.a1014842f03632750a6d918b8d58852f.jpg
CAM2_RGB_2024-08-18_05-25-00_jpg.rf.69fd38fc91a45b852ecc072d267953f0.jpg,aproveitavel,-,659.44,60.94,64.78,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-18_05-25-00_jpg.rf.69fd38fc91a45b852ecc072d267953f0.jpg
CAM2_RGB_2024-08-18_05-55-00_jpg.rf.513cc711730e35c0dac970872538d7f0.jpg,aproveitavel,-,684.98,62.8,60.75,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-18_05-55-00_jpg.rf.513cc711730e35c0dac970872538d7f0.jpg
CAM2_RGB_2024-08-18_06-17-00_jpg.rf.59e93b4688406fe93e96ca86874da9bd.jpg,aproveitavel,-,767.24,92.71,54.49,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-18_06-17-00_jpg.rf.59e93b4688406fe93e96ca86874da9bd.jpg
CAM2_RGB_2024-08-18_06-25-00_jpg.rf.330833c9e8b4cc0b6491742d9de328cd.jpg,aproveitavel,-,870.53,93.29,53.23,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-18_06-25-00_jpg.rf.330833c9e8b4cc0b6491742d9de328cd.jpg
CAM2_RGB_2024-08-18_06-55-00_jpg.rf.c6ffb59ee0493da183aa2bfbb0cfe877.jpg,aproveitavel,-,645.48,100.12,61.6,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-18_06-55-00_jpg.rf.c6ffb59ee0493da183aa2bfbb0cfe877.jpg
CAM2_RGB_2024-08-18_06-56-00_jpg.rf.1926cbde0dad65d978657a42ec5f6970.jpg,aproveitavel,-,543.79,95.21,62.74,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-18_06-56-00_jpg.rf.1926cbde0dad65d978657a42ec5f6970.jpg
CAM2_RGB_2024-08-18_07-00-00_jpg.rf.cd46b3e6279719fa030dd64fac45c8e0.jpg,aproveitavel,-,673.72,97.75,58.01,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-18_07-00-00_jpg.rf.cd46b3e6279719fa030dd64fac45c8e0.jpg
CAM2_RGB_2024-08-18_07-01-00_jpg.rf.3b6850b62225b9054d30ec86945253d2.jpg,aproveitavel,-,756.43,96.66,59.92,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-18_07-01-00_jpg.rf.3b6850b62225b9054d30ec86945253d2.jpg
CAM2_RGB_2024-08-18_07-25-00_jpg.rf.18862333435c467ee0541abb9d41eefc.jpg,aproveitavel,-,889.3,104.59,55.98,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-18_07-25-00_jpg.rf.18862333435c467ee0541abb9d41eefc.jpg
CAM2_RGB_2024-08-18_07-55-00_jpg.rf.22e0184d76ffc9fd564b8958b8c211bd.jpg,aproveitavel,-,941.32,106.85,55.82,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-18_07-55-00_jpg.rf.22e0184d76ffc9fd564b8958b8c211bd.jpg
CAM2_RGB_2024-08-18_08-55-00_jpg.rf.5ead8ce17e7c90ef43b4228019d71d21.jpg,aproveitavel,-,868.07,113.1,51.42,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-18_08-55-00_jpg.rf.5ead8ce17e7c90ef43b4228019d71d21.jpg
CAM2_RGB_2024-08-18_09-25-00_jpg.rf.88cbd5a416817783c013b2d24cb2761b.jpg,aproveitavel,-,777.32,110.48,51.02,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-18_09-25-00_jpg.rf.88cbd5a416817783c013b2d24cb2761b.jpg
CAM2_RGB_2024-08-18_09-53-00_jpg.rf.d112f81130b27ef844ad3f23790d092e.jpg,aproveitavel,-,729.25,118.36,59.93,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-18_09-53-00_jpg.rf.d112f81130b27ef844ad3f23790d092e.jpg
CAM2_RGB_2024-08-18_11-25-00_jpg.rf.2fdfe3b699fa0e8d4133c8b3bda14a6d.jpg,aproveitavel,-,715.34,113.51,50.84,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-18_11-25-00_jpg.rf.2fdfe3b699fa0e8d4133c8b3bda14a6d.jpg
CAM2_RGB_2024-08-18_11-42-00_jpg.rf.3069d81ab8b5b46fa5995369c99a3dec.jpg,aproveitavel,-,612.31,110.35,54.86,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-18_11-42-00_jpg.rf.3069d81ab8b5b46fa5995369c99a3dec.jpg
CAM2_RGB_2024-08-18_11-55-00_jpg.rf.10d03cecefc3b8b456b1b51694c829d6.jpg,aproveitavel,-,725.54,105.28,54.29,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-18_11-55-00_jpg.rf.10d03cecefc3b8b456b1b51694c829d6.jpg
CAM2_RGB_2024-08-18_12-10-00_jpg.rf.9f95c86f731b3d9eae89badebc4479fe.jpg,aproveitavel,-,601.0,102.91,61.7,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-18_12-10-00_jpg.rf.9f95c86f731b3d9eae89badebc4479fe.jpg
CAM2_RGB_2024-08-18_12-11-00_jpg.rf.0c34a44e6ee1d49dc42e36c4a24bf514.jpg,aproveitavel,-,635.37,97.69,61.68,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-18_12-11-00_jpg.rf.0c34a44e6ee1d49dc42e36c4a24bf514.jpg
CAM2_RGB_2024-08-18_12-25-00_jpg.rf.362a71530ff4cebefeda9c2c9120e260.jpg,aproveitavel,-,764.13,107.82,53.63,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-18_12-25-00_jpg.rf.362a71530ff4cebefeda9c2c9120e260.jpg
CAM2_RGB_2024-08-18_12-55-00_jpg.rf.1740c0971ffa59c80c1cc5f4476cbb00.jpg,aproveitavel,-,738.11,108.21,52.52,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-18_12-55-00_jpg.rf.1740c0971ffa59c80c1cc5f4476cbb00.jpg
CAM2_RGB_2024-08-18_13-25-00_jpg.rf.c23dbfe68260e2cab1c3f294d69a588d.jpg,aproveitavel,-,738.15,112.12,53.09,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-18_13-25-00_jpg.rf.c23dbfe68260e2cab1c3f294d69a588d.jpg
CAM2_RGB_2024-08-18_13-55-00_jpg.rf.224f0efed167cd63737d905320c38396.jpg,aproveitavel,-,751.34,112.25,53.33,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-18_13-55-00_jpg.rf.224f0efed167cd63737d905320c38396.jpg
CAM2_RGB_2024-08-18_14-25-00_jpg.rf.3a3e415cba485d54073368bf2ca3cbfe.jpg,aproveitavel,-,692.92,107.51,59.23,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-18_14-25-00_jpg.rf.3a3e415cba485d54073368bf2ca3cbfe.jpg
CAM2_RGB_2024-08-18_14-55-00_jpg.rf.e71de22bf48a9367026bd9b38f9734a3.jpg,aproveitavel,-,692.5,106.93,55.4,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-18_14-55-00_jpg.rf.e71de22bf48a9367026bd9b38f9734a3.jpg
CAM2_RGB_2024-08-18_15-25-00_jpg.rf.c1f4e8c3f11c6cd4cbdeb37d214e4314.jpg,aproveitavel,-,685.44,106.06,55.29,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-18_15-25-00_jpg.rf.c1f4e8c3f11c6cd4cbdeb37d214e4314.jpg
CAM2_RGB_2024-08-18_16-13-00_jpg.rf.98a13dd5c66481545e3cbc950470b6ea.jpg,aproveitavel,-,815.05,101.05,61.05,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-18_16-13-00_jpg.rf.98a13dd5c66481545e3cbc950470b6ea.jpg
CAM2_RGB_2024-08-18_16-25-00_jpg.rf.daf5cb7bf6a1a8e60bd059662d2a4203.jpg,aproveitavel,-,982.76,101.41,53.61,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-18_16-25-00_jpg.rf.daf5cb7bf6a1a8e60bd059662d2a4203.jpg
CAM2_RGB_2024-08-18_16-55-00_jpg.rf.00c380806ae54d7c6ccefb1504d32568.jpg,aproveitavel,-,967.57,107.48,56.55,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-18_16-55-00_jpg.rf.00c380806ae54d7c6ccefb1504d32568.jpg
CAM2_RGB_2024-08-18_17-24-59_jpg.rf.c978d40b4d40c1857b8ae5c9df1d0453.jpg,aproveitavel,-,1038.89,106.16,58.46,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-18_17-24-59_jpg.rf.c978d40b4d40c1857b8ae5c9df1d0453.jpg
CAM2_RGB_2024-08-18_18-55-00_jpg.rf.a4267a43263662e12b3c082ee4ee8aa6.jpg,aproveitavel,-,651.59,55.83,63.51,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-18_18-55-00_jpg.rf.a4267a43263662e12b3c082ee4ee8aa6.jpg
CAM2_RGB_2024-08-18_20-25-00_jpg.rf.7b45f8c5f3e131001f7e1cd9548882c7.jpg,aproveitavel,-,836.39,68.77,70.64,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-18_20-25-00_jpg.rf.7b45f8c5f3e131001f7e1cd9548882c7.jpg
CAM2_RGB_2024-08-18_20-55-00_jpg.rf.d236f1001338dabb91f11cd4462a7e7e.jpg,aproveitavel,-,867.14,69.79,68.99,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-18_20-55-00_jpg.rf.d236f1001338dabb91f11cd4462a7e7e.jpg
CAM2_RGB_2024-08-18_21-25-00_jpg.rf.6cdd6f99393436ebc1427e4e990ea56b.jpg,aproveitavel,-,837.24,71.01,71.36,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-18_21-25-00_jpg.rf.6cdd6f99393436ebc1427e4e990ea56b.jpg
CAM2_RGB_2024-08-18_21-55-00_jpg.rf.65339fe04f77d79f76223cd3a31caf89.jpg,aproveitavel,-,939.59,73.78,72.83,640,360,,C:\projetopig\dataset\sows_farm\sows_farm_02.v2i.yolo26\train\images\CAM2_RGB_2024-08-18_21-55-00_jpg.rf.65339fe04f77d79f76223cd3a31caf89.jpg
